system:index,Aspect,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Distance_Mn,Elevation,NDVI,NIR_Red_Ratio,Red_Green_Ratio,SWIR_NIR_Ratio,SWIR_Ratio,Slope,VH,VV,VV_VH_Difference,label,latitude,longitude,.geo,geo_age,geo_supergroup,geo_group,geo_formation,geo_lithology,geo_intrusive,geo_stratigraphy,NDMI,NBR,NDRE,Iron_Oxide_Index,Clay_Alteration_Index,Ferrous_Index,SWIR_Red_Ratio,SWIR_Green_Ratio,NIR_SWIR2_Ratio,BSI,B11_B12_NormDiff,B8_B12_NormDiff,B4_B2_NormDiff,Sausar_Group_Proxy,Metamorphic_Host_Proxy,Geology_Unknown,Geo_Boundary_Distance_km,Geo_Boundary_Density_1km,Geo_Boundary_Density_3km,Lithology_Diversity_3km,Formation_Diversity_3km,Aspect_Sin,Aspect_Cos
2_328_0,-0.0,2582.0,1760.0,605.5,807.0,957.5,1225.0,1877.5,2168.0,2398.0,2488.5,463409.5000105199,568,0.42929518,2.50443864229765,1.1864931846344486,1.0767306088407005,1.4670454545454543,1.8543341,-17.760592489419032,-10.76485669448333,6.995735794935703,0,22.229126115887,80.3362011115162,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,-0.0369477911572393,0.1534391534022512,0.3402450517462649,1.5813377347954785,1.467045453711906,0.7339449538223749,2.696605741309028,3.199504333086116,1.3624999992258522,0.081919608729647,0.1893136802880438,0.1534391534022512,0.2252079333172054,0,1,0,1.8940936396969492,22,55,3,1,-0.0,1.0
2_1149_0,270.0,3191.0,2234.0,836.0,1119.0,1308.0,1740.0,2344.0,2581.0,2674.0,2903.0,463409.5000105199,274,0.34304368,2.04434250764526,1.168900804289544,1.193343305908751,1.428379588182632,0.99592143,-18.18348968981178,-11.02933977107539,7.154149918736389,0,21.37806221571217,79.8912655512918,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE,-0.0881500426107161,0.0896495517339752,0.2504846004198827,1.5645932995638836,1.42837958754325,0.8354525052971382,2.439602444618041,2.8516532592925348,1.1969561319619713,0.1234860781466492,0.1764055299213998,0.0896495517339752,0.2201492536286617,0,1,0,4.8166001916612,11,22,2,0,-1.0,-1.8369701987210294e-16
2_82_0,199.79424,1351.5,659.5,347.0,514.5,418.0,801.5,1723.5,1998.0,2090.0,2242.0,463409.5000105199,556,0.6666667,5.0,0.8124392614188533,0.6466507177033493,2.049279757391964,5.8935246,-15.534418201666206,-8.832155337145391,6.702262864520815,0,22.15582358870285,80.61593649099102,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,JUNEWANI,GREY & PINK GNEISS/QTZ-BIOTITE-SILLIMANITE GNEISS,,PALAEOPROTEROZOIC-GREY-PINK-GNEISS-QTZ-BIOTITE-SILLIMANITE-GNEISS,0.2145866627300344,0.5202764137042094,0.4733037619604719,1.2046109475371445,2.0492797542846404,0.3155502390834688,3.2332535807816902,2.62682215232882,3.169067470554864,-0.1586829905720473,0.3441074090780172,0.5202764137042094,0.092810457395019,1,1,0,5.998385299939772,33,66,5,4,-0.3386433308821548,-0.9409148178496496
2_398_0,180.0,1772.0,915.5,406.0,558.5,451.0,847.5,1807.5,2142.5,2349.0,2438.5,463409.5000105199,585,0.67785716,5.208425720620842,0.8075201432408237,0.7543635589612601,1.9355543418896777,2.7802885,-14.955318483856924,-8.234282817254645,6.72103566660228,0,22.093570339513366,80.297124396657,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,JUNEWANI,GREY & PINK GNEISS/QTZ-BIOTITE-SILLIMANITE GNEISS,,PALAEOPROTEROZOIC-GREY-PINK-GNEISS-QTZ-BIOTITE-SILLIMANITE-GNEISS,0.1400145595389433,0.4391177820679682,0.4841752889579503,1.1108374356875923,1.935554339775473,0.3897403148617538,3.92904655448105,3.1727842378284974,2.565811029420196,-0.106870228986165,0.3186976743000195,0.4391177820679682,0.052508751397306,1,1,0,0.6752339752518303,44,55,3,2,1.2246467991473532e-16,-1.0
1_215_0,340.24738,2092.0,1180.0,515.0,726.0,662.0,1273.0,2545.0,3003.0,3117.0,3278.0,41.23105625617661,681,0.64964277,4.70845921450151,0.9118457300275482,0.6711581649021495,1.7728813559322034,11.66195,-14.005952866168098,-6.790376520937609,7.215576345230489,1,21.832160591834587,80.36638450506261,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,0.1967748127861825,0.4507796135790599,0.4405625136364398,1.2854368907078897,1.7728813544297617,0.3785691368692431,3.1601208411478536,2.88154269575545,2.6415254214902326,-0.1374882555375057,0.2787286062717822,0.4507796135790599,0.124893797684882,0,1,0,2.2092327593865795,22,44,4,0,-0.3379597553952215,0.9411605621429332
2_395_0,180.0,2536.5,1906.0,738.5,982.0,1135.5,1475.5,2111.5,2405.0,2378.5,2578.0,2297.1504086585187,348,0.35372794,2.094671950682519,1.156313645621181,1.066428421273912,1.330797481636936,0.92740995,-18.05954462215692,-10.435887277999427,7.623657344157486,0,21.77044633181557,79.78050327675986,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,-0.0321464903291665,0.1102812463273937,0.2719871715130166,1.5375761658258955,1.330797480938721,0.8013453854104077,2.2338176994858494,2.5829938873900264,1.2479013634586036,0.0817498895151347,0.1419245919770569,0.1102812463273937,0.211846317923241,0,1,0,2.276085657709288,11,33,2,1,1.2246467991473532e-16,-1.0
2_460_0,90.0,1889.0,1094.0,452.35,629.0,588.0,1057.0,1708.0,2015.25,2029.0,2265.428571428572,463409.5000105199,735,0.5506305,3.450680272108844,0.9348171701112876,0.9310004928536224,1.726691042047532,1.9951247,-14.900365036677965,-8.11645679796561,6.783908238712355,0,21.66130102479505,80.5609595956029,"{""type"":""MultiPoint"",""coordinates"":[]}",CENOZOIC,,,,LATERITE,,CENOZOIC-LATERITE,0.0357325165809769,0.299391610534937,0.3637184502495581,1.2998784098598908,1.7266910404692035,0.5391818627209551,3.2125850285500253,3.0031796454639434,1.85466178989519,-0.0008773079752584,0.2665102245167582,0.299391610534937,0.1303888113323508,0,0,1,0.3291021190892652,44,231,3,0,1.0,6.123233995736766e-17
1_501_0,121.8044,2029.0,1293.5,691.5,895.0,907.0,1356.5,1941.0,2239.0,2217.0,2426.5,50.0,275,0.41933417,2.444321940463065,1.0134078212290505,0.9152007216959857,1.568612292230383,3.5153315,-17.070804422716442,-10.429010234786968,6.641794187929474,1,21.53409958056373,79.98235472110152,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,0.0442769665463313,0.2630679389650853,0.2828443033880929,1.311641357466896,1.5686122910176945,0.5834460980679089,2.2370452015027067,2.267039103612247,1.7139543859961697,0.0047052784661296,0.2213694506481958,0.2630679389650853,0.134813887935681,0,1,0,0.432914429682052,33,77,4,1,0.8498522231807949,-0.5270210610162182
1_237_0,297.9405,1035.0,817.0,608.0,678.0,652.0,796.0,1007.0,1007.0,930.0,1010.0,60.0,318,0.17572694,1.4263803680981595,0.9616519174041298,1.1129032258064515,1.266829865361077,7.8680615,-11.196752397465742,-4.628906195105757,6.567846202359985,1,21.84994723446016,80.22840327742185,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE,-0.0534351144766233,0.0646823124987508,0.1184939091259723,1.0723684192888678,1.2668298638104898,0.8784946227112961,1.5874233104487372,1.526548670314825,1.1383108921195706,0.0462015503732708,0.1177105830897891,0.0646823124987508,0.0349206348929201,1,1,0,0.5077183853060668,44,88,5,1,-0.8834346492350154,0.4685543944207602
2_1222_0,208.35092,1780.5,828.5,457.0,666.5,531.5,1078.5,2122.5,2539.0,2670.0,2764.5,463409.5000105199,522,0.66796815,5.0235183443085605,0.7974493623405852,0.6668539325842696,2.149064574532287,27.249954,-15.352814690325538,-9.698143017715708,5.65467167260983,0,22.08494651278582,80.22489984781379,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,0.1998651836423176,0.5263684434682383,0.4387197500809993,1.1630196911093662,2.149064571938365,0.3102996253519477,3.349952957008555,2.6714178504554877,3.222691607456015,-0.1498437212447428,0.364890762604488,0.5263684434682383,0.0753667171721125,0,1,0,2.0873056507619854,33,66,3,1,-0.4748705210113851,-0.8800556733948004
1_258_0,256.9012,3341.0,2433.0,746.0,1071.0,1110.0,1625.0,2203.0,2468.0,2491.0,2690.0,60.82762530298219,287,0.38350457,2.244144144144144,1.0364145658263306,1.3412284223203532,1.3732018084669133,4.085587,-18.942518391687628,-12.27380591786645,6.668712473821177,1,21.449747775384907,79.76514208540142,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,CHORBAOLI,QUARTZITE,,PALAEOPROTEROZOIC-QUARTZITE,-0.1457475994263121,0.0117790414273397,0.2468134414259991,1.4879356548419094,1.3732018079025066,0.976716177849572,3.009909907198279,3.1195144695429367,1.023838881617822,0.1579084286995436,0.1572566677940324,0.0117790414273397,0.1961206895495039,1,1,0,0.2701802154791703,55,165,7,2,-0.973980714039317,-0.2266309084821891
2_886_0,180.0,2027.0,1050.0,433.0,624.0,575.5,1163.5,2006.0,2328.5,2417.0,2635.0,463409.5000105199,585,0.61537176,4.199826238053866,0.9222756410256412,0.8386429458005792,1.9304761904761905,1.8543341,-14.869540408227008,-8.536269931506977,6.333270476720029,0,21.86503893123336,79.5290648287348,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,0.08775877585784,0.3942890105583245,0.3873897590134554,1.32909930408984,1.9304761886376416,0.4344228380494734,3.5221546420118948,3.248397430691671,2.3019047597124715,-0.045392021999928,0.3175170619702577,0.3942890105583245,0.1412989587096688,0,1,0,2.7493953402384297,11,44,2,0,1.2246467991473532e-16,-1.0
2_736_0,270.0,1666.0,870.0,449.0,584.0,559.0,920.0,1785.0,2035.0,2115.0,2225.0,463409.5000105199,331,0.58189976,3.783542039355993,0.9571917808219178,0.7877068557919622,1.914942528735632,0.99666643,-14.391415251612614,-8.045487462235448,6.345927789377166,0,21.48720752273269,79.61961500937406,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,0.1187516529704438,0.4170854269959513,0.4149443559888889,1.2449888613697353,1.9149425265345488,0.4113475175360059,2.980321998246293,2.852739721142569,2.431034479964328,-0.0707872206993553,0.3138801260591956,0.4170854269959513,0.1091269840187232,0,1,0,0.0271631184826403,44,132,5,3,-1.0,-1.8369701987210294e-16
2_668_0,28.296104,3826.5,2665.5,739.0,979.0,1198.5,1675.0,2301.5,2537.5,2739.0,2930.0,463409.5000105199,421,0.3912381,2.285356695869837,1.2242083758937692,1.397042716319825,1.4355655599324704,2.1057653,-19.68015639207468,-12.36817893649957,7.311977455575109,0,21.75885806465044,79.56436861940071,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,-0.165638565202096,0.0135997779602923,0.2725298587898958,1.6217861953697077,1.4355655593938978,0.97316538847274,3.1927409234937496,3.908580179868662,1.0275745634861848,0.1819357873477671,0.1788354898060943,0.0135997779602923,0.2371612902001748,0,1,0,0.9860797568869476,22,55,3,2,0.4740283372276981,0.8805095885367425
2_918_0,227.20284,1562.0,794.0,378.5,518.5,408.0,859.0,1723.5,2023.5,2248.0,2281.0,463409.5000105199,581,0.6927711,5.509803921568627,0.7868852459016393,0.6948398576512456,1.9672544080604533,1.3648936,-14.01691109553714,-7.290379263997671,6.72653183153947,0,22.19274434688016,80.211425118552,"{""type"":""MultiPoint"",""coordinates"":[]}",NEOPROTEROZOIC,,,,GRANITE,ACID  INTRUSIVE,NEOPROTEROZOIC-GRANITE,0.1800524933910623,0.4779750162794297,0.4528662418939916,1.0779392309697775,1.967254405582803,0.3532028468179702,3.828431363165609,3.012536156195688,2.831234253361166,-0.1428260632779666,0.3259762307614702,0.4779750162794297,0.0375079465511659,0,0,1,0.223272492387029,55,154,3,1,-0.733763541706951,-0.6794049343813096
2_816_0,270.0,1914.0,1533.0,771.0,1036.0,1178.0,1472.0,1449.0,1599.0,1559.0,1527.0,463409.5000105199,284,0.1392035,1.3234295415959254,1.1370656370656371,1.22771007055805,1.24853228962818,2.989714,-24.33547739622064,-15.70214973897392,8.633327657246719,0,21.59069344346326,80.33081121981148,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE,-0.1022171033394134,0.0084087968924939,0.0183394464760455,1.527885860534519,1.248532288813743,0.9833226420889528,1.6247877745120645,1.8474903457070555,1.0169602080776514,0.1405385466358283,0.1105308963996139,0.0084087968924939,0.2088250383741277,0,1,0,1.87569865955724,11,22,2,0,-1.0,-1.8369701987210294e-16
2_119_0,180.0,2133.5,1329.75,460.4166666666667,668.1538461538462,671.2857142857143,1115.6666666666667,1877.75,2152.75,2296.833333333333,2458.0,463409.5000105199,338,0.5476693,3.4215435908349288,1.004687345810993,0.9288875988680068,1.6044369242338783,1.8543341,-15.117808925418997,-8.449827915618695,6.667981009800302,0,21.61440896696401,79.81284262698816,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,LOHANGI ( INCLUDES UTEKATA),CALC GNEISS,,PALAEOPROTEROZOIC-CALC-GNEISS,0.0368670528846134,0.266665134695191,0.3756179459820115,1.457996118358845,1.604436923027308,0.5789492777393734,3.1782294057783345,3.193126866047588,1.727267028844569,0.0085464597350707,0.2320796938621007,0.266665134695191,0.1863290658231736,1,1,0,0.0285109721577036,44,88,4,2,1.2246467991473532e-16,-1.0
1_153_0,139.21667,1883.5,1057.0,296.5,555.5,409.5,911.5,1733.0,2118.0,2270.0,2371.5,14.142135623730953,663,0.69434595,5.543345543345543,0.7371737173717372,0.8297356828193833,1.781929990539262,12.067533,-13.019582725079996,-5.732618132853103,7.286964592226893,1,21.973914743668647,80.46690598535558,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,SCHIST,,PALAEOPROTEROZOIC-SCHIST,0.0930540507781259,0.3645927260701554,0.4447151993771809,1.3811129801648805,1.7819299888534246,0.4656387663146966,4.599511588279581,3.39063905780263,2.147587509794146,-0.0562815104318795,0.2810746470732614,0.3645927260701554,0.1600566569970868,1,1,0,0.0209779580204607,44,143,7,3,0.6532003313613568,-0.7571851339728044
2_681_0,90.0,2577.0,1895.5,693.5,931.5,1081.0,1476.5,2028.0,2217.5,2254.0,2454.5,463409.5000105199,298,0.35172415,2.0851063829787235,1.160493827160494,1.1433007985803016,1.3595357425481402,0.9982015,-16.721905363546448,-9.95155280323138,6.770352560315068,0,21.710079544722745,79.98963107490289,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,MUSCOVITE SCHIST,,PALAEOPROTEROZOIC-MUSCOVITE-SCHIST,-0.0668598633684827,0.0863959512986152,0.2487916560038688,1.5587599112346648,1.3595357418308964,0.8409494228744679,2.3839037905791822,2.7665056331009064,1.1891321544768492,0.107561880235022,0.1523756288088595,0.0863959512986152,0.2183713720944652,1,1,0,0.2231469469808614,33,99,4,1,1.0,6.123233995736766e-17
1_435_0,299.11917,1896.0,1052.0,547.0,731.0,668.0,1114.0,1896.0,2111.0,2308.0,2309.0,64.03124237432849,315,0.5510753,3.455089820359281,0.9138166894664844,0.8214904679376083,1.8022813688212929,5.699,-15.361752113199858,-8.688761303477353,6.672990809722505,1,21.815451927549965,80.1656110390619,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE,0.0980019029262602,0.373809523698271,0.3491089686388814,1.2212065791202804,1.8022813671080973,0.4558058923501707,2.838323349044426,2.593707246793834,2.193916347724414,-0.0536999446293227,0.2862957936613651,0.373809523698271,0.0995884772842893,1,1,0,0.5288771131441056,66,77,5,2,-0.8736094562263212,0.4866276995732479
1_188_0,312.83603,1469.5,711.0,347.5,491.0,400.5,788.0,1634.5,1898.5,1917.5,2182.5,31.6227766016838,444,0.6544435,4.787765293383271,0.8156822810590632,0.7663624511082138,2.0668073136427565,4.0855207,-14.495516530353454,-7.894149797456386,6.601366732897068,1,22.00086420219224,80.23352367454133,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,BIOTITE SCHIST,,PALAEOPROTEROZOIC-BIOTITE-SCHIST,0.1322704457832092,0.4590070380601077,0.469449587453476,1.1525179822949123,2.0668073107358547,0.3707953061951524,3.669163536406583,2.9928716843322367,2.696905762732903,-0.0955259975585185,0.3478559961715863,0.4590070380601077,0.0708556148785352,1,1,0,0.0956687146817246,55,143,6,3,-0.733302458140445,0.6799025701416203
2_1015_0,312.9597,1952.0,1129.0,576.0,814.0,723.0,1318.0,2232.0,2450.0,2544.0,2691.0,3686.475281349381,275,0.5573921,3.5186721991701244,0.8882063882063882,0.7672955974842768,1.7289636846767051,1.3607317,-15.218998593882816,-9.62345348452777,5.5955451093550455,0,21.37725373195646,79.69911591201863,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,0.131672597835482,0.3852436699196178,0.3424794212166427,1.2552083311541522,1.7289636831452933,0.4437893080016551,2.699861683679306,2.39803439508841,2.2533215214762428,-0.076790336483729,0.2671210645027195,0.3852436699196178,0.1131639721992579,0,1,0,2.0885226988093315,22,33,3,2,-0.7318332162798553,0.6814837808411015
1_556_0,227.15855,1884.0,1174.0,391.5,581.0,565.0,939.0,1624.5,1942.5,2221.5,2197.5,14.142135623730953,666,0.59447336,3.931858407079646,0.9724612736660928,0.8480756245779878,1.604770017035775,2.725969,-16.839925004606354,-9.974349514109544,6.865575490496809,1,21.973914743668647,80.46636699618512,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,SCHIST,,PALAEOPROTEROZOIC-SCHIST,0.0822067957417593,0.3084965394467688,0.4012434240710207,1.4431673015500197,1.60477001566885,0.5284717530819394,3.3345132684344896,3.242685020236342,1.892248720705069,-0.0323982615502966,0.2321778939724729,0.3084965394467688,0.1813904859577726,1,1,0,0.0177831777204165,44,143,7,3,-0.7332381382211847,-0.6799719351987483
2_795_0,180.0,2279.0,1505.0,712.0,954.0,957.0,1433.0,2013.0,2200.0,2391.0,2602.0,2892.5421345245777,306,0.4283154,2.498432601880878,1.0031446540880504,0.9531576746131326,1.5142857142857142,0.92740995,-16.123955840010478,-10.575585752085075,5.5483700879254005,0,21.788502469026376,80.27475634608243,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,0.0239828693738794,0.2274127309477893,0.2897149937324126,1.3441011217077232,1.5142857132795442,0.6294437471227755,2.3814002064980144,2.3888888863848123,1.5887043178812594,0.0209812273196117,0.2045454544913992,0.2274127309477893,0.1467944876292423,0,1,0,0.5466903077620778,55,297,5,1,1.2246467991473532e-16,-1.0
2_147_0,327.10828,2084.0,946.0,586.0,812.0,585.0,1273.0,2761.0,3259.0,3448.0,3562.0,1925.66871501824,490,0.7098934,5.894017094017094,0.7204433497536946,0.6044083526682135,2.202959830866808,21.08472,-16.506201960274673,-9.568213621247706,6.937988339026967,0,21.912739472820107,79.96160363803835,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,0.2465654374102376,0.5694128355554363,0.4734229575029114,0.9982935136547892,2.2029598285380976,0.2743619488763451,3.5623931563036013,2.56650245989347,3.6448202921302113,-0.2036401610915052,0.3755775576318226,0.5694128355554363,-0.0008539709642579,0,1,0,0.1603060086800843,77,110,4,3,-0.5430531080737249,0.839698351678427
1_34_0,227.07095,2373.0,1666.5,672.5,871.0,940.5,1362.0,2068.0,2362.5,2420.5,2563.0,22.36067977499789,277,0.44034514,2.5736310473152577,1.0797933409873708,0.9803759553811195,1.423942394239424,1.3615139,-18.58654766113085,-10.537375344827051,8.049172316303805,1,21.533560591393258,79.982893710272,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,0.009909252110168,0.1844873990250826,0.3059872610685383,1.398513009072843,1.4239423933849729,0.6884941125021714,2.523125994127457,2.7244546466998223,1.452445243652898,0.0344181690416891,0.1748978833581141,0.1844873990250826,0.1661500308951332,0,1,0,0.3592959104479184,33,77,4,1,-0.7321976668116349,-0.6810921939910911
2_126_0,132.97058,2829.5,1963.5,660.5,945.0,1023.5,1462.5,2153.5,2403.0,2483.0,2638.0,463409.5000105199,264,0.416227,2.425989252564729,1.083068783068783,1.13954893274265,1.4410491469315,2.7193763,-17.315812350238364,-11.642929131959132,5.672883218279232,0,21.32146835281264,79.66893251847222,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,-0.0652235293994873,0.1168334644963828,0.2866723569597189,1.5495836464048696,1.4410491461975812,0.7907772852232069,2.7645334609042176,2.99417989101145,1.264578558052163,0.101407846766039,0.1806801585268766,0.1168334644963828,0.2155581946463431,0,1,0,6.504128579359832,11,11,1,0,0.7317037948888531,-0.6816227376967785
1_106_0,151.71922,2058.0,1231.0,461.5,637.4,598.6666666666666,1033.0,1733.5,2024.5,2177.5,2315.25,60.0,329,0.56870985,3.637249443207127,0.9392322978767912,0.9451205510907004,1.6718115353371243,2.1054626,-14.28657469791912,-7.815202966215679,6.471371731703442,1,21.66669091649977,79.66839352930174,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,0.0282139062617839,0.277688132528183,0.3829612482989737,1.2972192099012945,1.6718115339790318,0.5653272098437074,3.437639192476104,3.2287417583483813,1.76888708223486,0.0033360609296903,0.251444207889497,0.277688132528183,0.1293821724923293,0,1,0,0.293866572697489,33,77,3,2,0.4737928242408122,-0.8806363379386039
1_218_0,326.01703,1845.0,873.5,464.5,651.5,530.5,1111.0,2417.5,2808.0,2911.5,3086.5,67.0820393249937,482,0.691749,5.488218661639962,0.8142747505755947,0.633693972179289,2.112192329708071,8.876551,-15.047252673181738,-8.383891111421056,6.6633615617606825,1,21.99843875092511,80.23406266371181,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,BIOTITE SCHIST,,PALAEOPROTEROZOIC-BIOTITE-SCHIST,0.2242194890730117,0.5384412151813894,0.4706372839855539,1.142088264494966,2.1121923272899914,0.3000171731753333,3.4778510773273306,2.831926319521218,3.3331425262356698,-0.1739546205035287,0.3573661944611491,0.5384412151813894,0.0663316582247923,1,1,0,0.1743150298088161,55,154,6,3,-0.5589464642907672,0.8292037445989074
2_439_0,270.0,2128.5,1252.5,565.0,759.5,669.0,1206.0,2281.5,2602.0,2680.5,2925.5,463409.5000105199,356,0.6005374,4.006726457399103,0.8808426596445029,0.7940682708449917,1.6994011976047905,0.9989435,-14.103251179677663,-8.807261375770768,5.295989803906895,0,21.816529905890903,79.83170724795467,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,0.1147847785163683,0.363081616993877,0.4161926660011635,1.1840707943644764,1.699401196247983,0.4672635700551152,3.1816143450200083,2.8025016421296884,2.1401197587703638,-0.0741353632179157,0.2590949422481233,0.363081616993877,0.0842787681650901,0,1,0,0.8166193721526424,22,22,2,1,-1.0,-1.8369701987210294e-16
2_317_0,319.2727,1717.0,992.0,415.25,599.0,520.8333333333334,864.0,1690.0,1998.0,2198.5,2323.0,463409.5000105199,463,0.61694044,4.22112,0.8695047301057318,0.7809870366158744,1.7308467741935485,6.0963283,-15.700409200503383,-8.822364181415647,6.878045019087736,0,21.691214923756235,80.6143195234796,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,,,GRANITE,MALANJKHAND GRANITE,PALAEOPROTEROZOIC-GRANITE,0.1229728003772257,0.3781538942553976,0.4577973013938509,1.2542644962771077,1.730846772448743,0.4512167384802289,3.296639993670451,2.8664440686703774,2.216229836475575,-0.077483295815287,0.2676264303183365,0.3781538942553976,0.1127926643502615,0,0,1,2.045467013707859,22,55,4,1,-0.6524595617655808,0.7578235416379371
2_1053_0,141.14891,2259.0,1350.0,497.0,736.0,687.0,1148.0,2093.0,2414.0,2544.0,2680.0,463409.5000105199,266,0.57474464,3.703056768558952,0.9334239130434784,0.8879716981132075,1.6733333333333331,4.752889,-15.844723776029603,-8.549930688394397,7.294793087635206,0,21.391267450388725,79.88129425163807,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE,0.0593379137915182,0.3066255777332754,0.4002089863113351,1.3822937597941776,1.673333332093827,0.5306603771498977,3.288209602200568,3.069293474090634,1.88444444304856,-0.0158677133763374,0.2518703241197367,0.3066255777332754,0.1604729728374383,0,1,0,3.051814289618004,22,33,3,0,0.6272984890316743,-0.7787789196290423
2_156_0,47.1474,3101.0,2185.0,782.0,1065.0,1220.0,1642.0,2430.0,2734.0,2928.0,3003.0,3226.716597409819,310,0.4117647,2.4,1.1455399061032865,1.059084699453552,1.4192219679633866,1.36347,-17.271278712196846,-10.909947033663952,6.361331678532894,0,21.91839885911006,80.1731568874485,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,MUSCOVITE SCHIST,,PALAEOPROTEROZOIC-MUSCOVITE-SCHIST,-0.0286946425561959,0.1453158615010139,0.2930032292157151,1.5601022997952656,1.4192219673138573,0.7462431691440427,2.541803276605079,2.911737086467852,1.340045765977096,0.0760801892571186,0.173287930349359,0.1453158615010139,0.2187812186719374,1,1,0,0.710650650112474,55,77,5,1,0.7331057989355053,0.6801146135521089
