system:index,Aspect,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Distance_Mn,Elevation,NDVI,NIR_Red_Ratio,Red_Green_Ratio,SWIR_NIR_Ratio,SWIR_Ratio,Slope,VH,VV,VV_VH_Difference,label,latitude,longitude,.geo,geo_age,geo_supergroup,geo_group,geo_formation,geo_lithology,geo_intrusive,geo_stratigraphy,NDMI,NBR,NDRE,Iron_Oxide_Index,Clay_Alteration_Index,Ferrous_Index,SWIR_Red_Ratio,SWIR_Green_Ratio,NIR_SWIR2_Ratio,BSI,B11_B12_NormDiff,B8_B12_NormDiff,B4_B2_NormDiff,Sausar_Group_Proxy,Metamorphic_Host_Proxy,Geology_Unknown,Geo_Boundary_Distance_km,Geo_Boundary_Density_1km,Geo_Boundary_Density_3km,Lithology_Diversity_3km,Formation_Diversity_3km,Aspect_Sin,Aspect_Cos
2_659_0,312.9207,3529.0,2771.0,880.0,1211.0,1527.0,1911.0,2273.0,2471.0,2559.0,2763.0,463409.5000105199,652,0.25256976,1.6758349705304518,1.2609413707679604,1.379054318093005,1.273547455792133,5.431607,-18.823540657610103,-11.558135455639189,7.265405201970914,0,21.576140735860523,80.79757584143998,"{""type"":""MultiPoint"",""coordinates"":[]}",CENOZOIC,,,,LATERITE,,CENOZOIC-LATERITE,-0.15932982914597077,-0.039774859279591956,0.1822849807055445,1.7352272707554235,1.2735474553325343,1.0828448608507837,2.311067451007814,2.9141205591130297,0.9234933233765813,0.1903472630735318,0.12031746029836231,-0.039774859279591956,0.26879933516044896,0,0,1,0.5467419302348938,22,88,3,3,-0.7322969180016361,0.6809854799372046
2_660_0,252.84976,2449.5,1772.0,688.0,951.0,1006.0,1431.0,2398.5,2685.5,2790.0,2895.0,463409.5000105199,369,0.46996838,2.7733598409542743,1.0578338590956888,0.8779569892473118,1.382336343115124,3.1421802,-15.77937246471657,-9.464176814421062,6.315195650295507,0,22.210530989505727,80.13866158053831,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,0.0649871170789222,0.22314774216941083,0.3384188626124783,1.4622093002002772,1.3823363423350246,0.6351254478010303,2.43489065364325,2.5757097764713883,1.5744920984342594,-0.003245114299668982,0.16048797816878171,0.22314774216941083,0.1877213694287359,0,1,0,1.7075410799938942,22,33,2,0,-0.9555348171265102,-0.2948783024554479
2_661_0,47.0285,1576.0,776.0,426.0,577.0,490.0,900.0,1720.0,2044.0,2125.0,2263.0,463409.5000105199,333,0.625239,4.336734693877551,0.8492201039861352,0.7416470588235294,2.0309278350515463,1.360431,-14.307502412763997,-8.069165769181701,6.238336643582294,0,21.3166174502784,80.01577204967076,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAKOLI,DHABETEKRI,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE,0.14833828690939252,0.4650120646449459,0.4309200125099842,1.150234739083956,2.0309278324343714,0.36517647041638757,3.216326524048313,2.731369146046154,2.7384020583268014,-0.105046567012119,0.34013605427715304,0.4650120646449459,0.06986899555691158,0,1,0,0.790944863643665,88,198,7,2,0.73169284995838,0.6816344865980474
2_662_0,349.85718,1963.0,1183.5,439.5,621.0,568.5,994.5,1711.5,1909.0,1959.5,2151.5,463409.5000105199,424,0.55023736,3.4467897977132806,0.9154589371980676,1.0017861699413115,1.6586396282213771,5.635057,-14.786934435648778,-8.155775024076378,6.6311594115724,0,21.309880085647496,80.61943992059908,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC - MESOPROTEROZOIC,,KHAIRAGARH,MANGIKHUTA,BASALT,,PALAEOPROTEROZOIC-MESOPROTEROZOIC-BASALT,-0.0008922880813531452,0.24689786820015977,0.36776859492442193,1.2935153554186227,1.6586396268199073,0.603980606989548,3.4529463439701913,3.1610305907229783,1.6556822968688782,0.026873542231645158,0.24773557913626712,0.24689786820015977,0.12797619034922997,0,0,0,0.1755789787316691,77,77,3,5,-0.17610244548701287,0.9843718447281462
2_663_0,312.94623,2728.0,2173.0,940.0,1174.0,1340.0,1587.0,2043.0,2248.0,2221.0,2406.0,463409.5000105199,309,0.24740241,1.6574626865671642,1.141396933560477,1.2282755515533543,1.2554072710538426,2.7206163,-15.163597413449168,-1.898372994650349,13.26522441879882,0,21.44624434577684,80.19471645426736,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE,-0.10244493835068802,0.010923987252862087,0.20510894059476362,1.4255319133770936,1.2554072704761128,0.9783881130218874,2.0358208940031184,2.3236797254483137,1.02208927702619,0.1254668695358325,0.11324219544720623,0.010923987252862087,0.17543859641428133,0,1,0,4.694337670825648,11,11,1,0,-0.731993410063031,0.6813117110576445
2_664_0,294.91782,2491.0,1888.0,708.0,972.0,1117.0,1538.0,2099.0,2355.6666666666665,2395.0,2566.0,463409.5000105199,306,0.3638952,2.144136078782453,1.1491769547325104,1.0400835073068893,1.3193855932203389,2.2003214,-17.31095353947859,-10.293813483351077,7.017140056127513,0,21.70118622340996,80.15267529897058,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,-0.019647973798680315,0.11837497078721107,0.2504873293736629,1.5776836135908423,1.3193855925215119,0.7883089767063428,2.2300805709668032,2.5627571990095093,1.2685381349213252,0.07524959021379085,0.13770267181144036,0.11837497078721107,0.2241095889182961,0,1,0,2.0950485685264413,11,22,2,0,-0.9069130208446898,0.42131789971749267
2_665_0,294.93365,2964.0,2069.0,705.0,960.0,1112.0,1501.0,2198.0,2517.0,2589.0,2820.0,463409.5000105199,291,0.39908132,2.3282374100719423,1.1583333333333334,1.1448435689455387,1.432576123731271,2.199014,-16.761353323894603,-10.184176192293751,6.577177131600852,0,21.596622324338448,80.26262908974681,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE,-0.06753106427741201,0.11163589521003951,0.30525341349103136,1.577304962301695,1.432576123038871,0.7991502507535148,2.665467623502277,3.0874999967838543,1.2513291439094592,0.10610583444964643,0.1778263460803047,0.11163589521003951,0.22399559701486207,0,1,0,1.3071756270734551,11,55,4,0,-0.9067965821547483,0.4215684506607044
2_666_0,85.913994,2190.0,1412.0,543.0,777.0,609.0,1127.0,1984.0,2252.0,2370.0,2503.0,463409.5000105199,477,0.59113795,3.891625615763546,0.7837837837837838,0.9240506329113924,1.5509915014164306,12.799461,-12.635277567603536,-6.294929595322008,6.340347972281528,0,21.773141277667936,80.65689966794686,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC - MESOPROTEROZOIC,,KHAIRAGARH,SITAGOTA,BASALT,,PALAEOPROTEROZOIC-MESOPROTEROZOIC-BASALT,0.0394736842018698,0.2533051294941023,0.37906336077711755,1.1215469592605027,1.5509915003179946,0.5957805904659154,3.5960591073956336,2.818532814905363,1.6784702537687886,-0.019957983189783264,0.21599111598667653,0.2533051294941023,0.057291666616934314,0,0,0,0.994599464102594,33,66,4,1,0.9974582158143296,0.07125382589373226
2_667_0,180.0,1832.4,1173.5,629.5,837.5,755.5,1239.5,1879.8333333333333,2057.0,2091.8,2191.0,463409.5000105199,322,0.46932182,2.768762409000662,0.902089552238806,0.8759919686394493,1.5614827439284191,0.92740995,-17.887954404114073,-10.625783407934048,7.262170996180025,0,21.99951672926605,80.09096103895156,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,0.0661026451082762,0.28122990221994004,0.27736481554369197,1.2001588543285802,1.561482742597799,0.561000095343245,2.4254136301450515,2.1879402958949967,1.782530888979522,-0.025126196032335166,0.21920223553038953,0.28122990221994004,0.09097472917619152,0,1,0,0.05379769810350467,44,55,4,2,1.2246467991473532e-16,-1.0
2_668_0,28.296104,3826.5,2665.5,739.0,979.0,1198.5,1675.0,2301.5,2537.5,2739.0,2930.0,463409.5000105199,421,0.3912381,2.285356695869837,1.2242083758937692,1.397042716319825,1.4355655599324704,2.1057653,-19.68015639207468,-12.36817893649957,7.311977455575109,0,21.75885806465044,79.56436861940071,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,-0.16563856520209602,0.01359977796029239,0.2725298587898958,1.6217861953697075,1.4355655593938978,0.9731653884727399,3.1927409234937496,3.908580179868662,1.0275745634861848,0.18193578734776716,0.17883548980609434,0.01359977796029239,0.23716129020017482,0,1,0,0.9860797568869475,22,55,3,2,0.47402833722769816,0.8805095885367425
